CUE,Nombre,Domicilio,Sendero,Ambito,BARRIO,Comuna,DE,X,Y,y_lat,x_long
200593,Esc. Primaria Comun Nº 04 DE 16º Cnel. Mayor Ignacio Alvarez Thomas,Terrada 3983 - Asuncion 2789,SE15AH,publica,AGRONOMIA,15,16,96983,104268,-34.590792,-58.496186
201369,Jardin de Infantes Nucleado B DE 16º Juana Azurduy (EPC 04),Asuncion 2789 - Terrada 3983,SE15AH,publica,AGRONOMIA,15,16,97031,104226,-34.591171,-58.495663
200615,Esc. Primaria Comun Nº 11 DE 16º Congreso de Tucuman,Pedro Moran 2899,SE15AI,publica,AGRONOMIA,15,16,96986,104074,-34.592541,-58.496154
201369,Jardin de Infantes Nucleado B DE 16º Juana Azurduy (EPC 11),Pedro Moran 2899,SE15AI,publica,AGRONOMIA,15,16,96986,104074,-34.592541,-58.496154
202725,Jardin de Infantes Dulce Osito,Pedro Moran 2941,SE15AI,privada,AGRONOMIA,15,16,96925,104029,-34.592946,-58.496819
202628,Escuela Infantil Burbujitas,Argerich 3940,SE15AI,privada,AGRONOMIA,15,16,96757,104065,-34.592621,-58.49865
202511,Escuela Primaria Crea,Mcal. Francisco Solano Lopez 3125,SE15AI,privada,AGRONOMIA,15,17,96754,103774,-34.595244,-58.498684
200051,Esc. Primaria Comun Nº 03 DE 14º Ing. Alvarez Condarco,Girardot 1946,SE15AJ,publica,VILLA ORTUZAR,15,14,99262,104888,-34.585197,-58.471352
201569,Jardin de Infantes Nucleado C DE 14º [S] (EPC 03),Girardot 1946,SE15AJ,publica,VILLA ORTUZAR,15,14,99262,104888,-34.585197,-58.471352
200353,Escuela Infantil Nº 02 DE 14º,Avalos 1139,SE15AJ,publica,PARQUE CHAS,15,14,99084,104623,-34.587597,-58.473291
200493,Hogar Maternal N° 05 Carolina Estrada de Martinez,Av. del Campo 1653,SE15AJ,privada,VILLA ORTUZAR,15,14,99353,104626,-34.587507,-58.470408
200352,Esc. Primaria Comun Nº 05 DE 14º Enrique de Vedia,Combatientes de Malvinas 3234,SE15AK,publica,PARQUE CHAS,15,14,99066,105135,-34.582945,-58.473439
201569,Jardin de Infantes Nucleado C DE 14º (EPC 05),Combatientes de Malvinas 3234,SE15AK,publica,PARQUE CHAS,15,14,99066,105135,-34.582945,-58.473439
200052,Esc. Integral Interdisciplinaria Nº 14,Av. Triunvirato 3626,SE15AK,publica,VILLA ORTUZAR,15,14,99152,105214,-34.582305,-58.472559
200098,Instituto Educacional Duayen,Ballivian 2230/2236,SE15AK,privada,VILLA ORTUZAR,15,15,98987,105603,-34.578771,-58.474356
201915,Esc. de Educacion Especial para Form. Integral (Jovenes y Adultos con Discapacidad Mental) Nº 18 Cecilia Maria Estrada de Cano,Giribone 1961,SE15AL,publica,VILLA ORTUZAR,15,14,99472,105548,-34.579226,-58.469072
200727,Esc. Primaria Comun Nº 26 DE 15º Jose Marmol,Carbajal 4019,SE15AL,publica,VILLA ORTUZAR,15,15,99449,105814,-34.576841,-58.469281
200516,Esc. Primaria Comun Nº 02 DE 14º Gral. Mariano Acha,Roseti 1450,SE15AM,publica,VILLA ORTUZAR,15,14,100061,105249,-34.581956,-58.462651
201140,Instituto San Roque (sede),Plaza 1154,SE15AM,privada,VILLA ORTUZAR,15,14,99623,105347,-34.581068,-58.467457
202619,Jardin Motrichicos,Tronador 1015,SE15AM,privada,VILLA ORTUZAR,15,14,99750,105307,-34.581413,-58.466014
200874,Esc. Primaria Comun Nº 22 DE 14º Agronomia,Av. de los Constituyentes 3100,SE15AN,publica,AGRONOMIA,15,14,98611,104216,-34.591283,-58.478481
202401,Jardin de Infantes Integral Nº 04 DE 14º Jardin de los Arboles,Av. de los Constituyentes 3100,SE15AN,publica,AGRONOMIA,15,14,98611,104216,-34.591283,-58.478481
200152,Esc. de Educacion Media Nº 01 DE 14º Federico Garcia Lorca,Av. Chorroarin 305,SE15AN,publica,PATERNAL,15,14,98800,103872,-34.59436,-58.476265
203067,Jardin de Infantes Integral Nº 05 DE 14º,Av. Chorroarin 365,SE15AN,publica,PATERNAL,15,14,98800,103910,-34.593867,-58.476227
200575,Instituto Educativo Sta. Teresita,Quiros 2941,SE15AN,privada,PARQUE CHAS,15,14,98799,104366,-34.589883,-58.476421
202475,Escuela de Educacion Tecnico Profesional en Produccion Agropecuaria y Agroalimentaria,Av. Chorroarin 280,SE15AN,publica,AGRONOMIA,15,14,98726,103904,-34.594092,-58.476986
200048,Esc. Primaria Comun Nº 18 DE 14º Cabildo de Buenos Aires,Av. Federico Lacroze 3839,SE15AO,publica,CHACARITA,15,14,100921,105060,-34.583657,-58.453261
202204,Jardin de Infantes Integral Nº 03 DE 14º El Jardin de Olleros,Olleros 3621 - Cordoba 6550/6554,SE15AO,publica,CHACARITA,15,14,101128,105212,-34.582286,-58.451005
200478,Esc. Tecnica Nº 32 Gral. Jose de San Martin,Teodoro Garcia 3899,SE15AO,publica,CHACARITA,15,14,100787,105049,-34.583756,-58.454722
202220,Instituto Privado Belgrano,Av. Federico Lacroze 3743,SE15AO,privada,CHACARITA,15,14,100980,105162,-34.582737,-58.452618
202090,Jardin de Infantes Colmenitas,Av. Forest 516,SE15AO,privada,CHACARITA,15,14,100910,104788,-34.586109,-58.453381
200370,Escuela del Siglo Nuevo,Olleros 3855,SE15AO,privada,CHACARITA,15,14,101012,104972,-34.58445,-58.452269
201038,Esc. Tecnica Nº 34 Ing. Enrique Martin Hermitte,Loyola 1500 - Aguirre 1473,SE15AP,publica,CHACARITA,15,9,101835,104525,-34.588478,-58.443298
200544,Esc. Primaria Comun Nº 14 DE 14º Dr. Luis Agote,Jorge Newbery 3664,SE15AP,publica,CHACARITA,15,14,101287,104965,-34.584513,-58.449272
201691,Instituto Privado David Wolfsohn (anexo 2),Roseti 50,SE15AP,privada,CHACARITA,15,14,101583,104743,-34.586514,-58.446045
200223,Instituto Religiosas de San Jose,Castillo 767,SE15AQ,privada,VILLA CRESPO,15,9,102484,104002,-34.593191,-58.436222
201850,San Gregorio (sede),Serrano 1116,SE15AQ,privada,VILLA CRESPO,15,9,102559,104143,-34.59192,-58.435405
201010,Instituto Ecos,Serrano 930/946,SE15AQ,privada,VILLA CRESPO,15,9,102373,104006,-34.593156,-58.437432
200222,Instituto W. Pringle Morgan,Thames 1078,SE15AQ,privada,VILLA CRESPO,15,9,102431,104185,-34.591542,-58.436801
200225,Colegio Uriarte,Uriarte 1152/1154,SE15AQ,privada,VILLA CRESPO,15,9,102432,104300,-34.590505,-58.43679
200735,Esc. Primaria Comun Nº 18 DE 09º Yapeyu,Malabia 964,SE15AR,publica,VILLA CRESPO,15,9,102719,103806,-34.594958,-58.43366
200954,Jardin de Infantes Nucleado D DE 09º (EPC 18),Malabia 964,SE15AR,publica,VILLA CRESPO,15,9,102719,103806,-34.594958,-58.43366
200732,Instituto Genesis,Lerma 660,SE15AR,privada,VILLA CRESPO,15,9,102727,104058,-34.592686,-58.433574
200519,Esc. Primaria Comun Nº 01 DE 14º Ruben Dario,Otero 271,SE15AS,publica,CHACARITA,15,14,100969,104071,-34.592542,-58.45277
201658,Jardin de Infantes Nucleado B DE 14º [S] (EPC 01),Otero 271,SE15AS,publica,CHACARITA,15,14,100969,104071,-34.592542,-58.45277
200546,Esc. Primaria Comun Nº 08 DE 14º Carmen Catren de Mendez Casariego,Av. Jorge Newbery 4436,SE15AS,publica,CHACARITA,15,14,100826,104102,-34.592272,-58.454336
201882,Jardin Maternal Nº 01 DE 14º Paula Albarracin,Leiva 4270/4274,SE15AS,publica,CHACARITA,15,14,101209,104056,-34.592727,-58.450146
202097,Instituto Lecanne,Giribone 1055,SE15AT,privada,CHACARITA,15,14,100571,105483,-34.579844,-58.457076
200203,Escuela Argentina (sede),Giribone 863/867/873/877,SE15AT,privada,CHACARITA,15,14,100768,105412,-34.580484,-58.454929
202284,Instituto Santa Teresa de los Andes,Charlone 753,SE15AT,privada,CHACARITA,15,14,100840,105276,-34.58171,-58.454144
200200,"Centro Especializado en Psicomotricidad, Problemas de Lenguaje y Aprendizaje (CEPPLA)",Palpa 3773,SE15AT,privada,CHACARITA,15,14,100734,105223,-34.582187,-58.455299
202774,Jardin Oaky,Cespedes 3517,SE15AT,privada,CHACARITA,15,14,100745,105519,-34.579505,-58.455184
200545,Instituto Resurreccion del Señor,Av. Dorrego 894,SE15AU,privada,CHACARITA,15,14,101496,104254,-34.590922,-58.446993
202750,Instituto Comprender,Juan Gregorio Lemos 184,SE15AU,privada,CHACARITA,15,14,101375,104458,-34.589083,-58.448312
202775,Escuela Infantil Green Garden,Leiva 4012,SE15AU,privada,CHACARITA,15,14,101449,104393,-34.589669,-58.447505
200954,Jardin de Infantes Nucleado D DE 09º (EPC 19),Humboldt 742,SE15AV,publica,VILLA CRESPO,15,9,101699,104104,-34.592274,-58.44478
201009,Esc. Primaria Comun Nº 19 DE 09º Provincia del Chubut,Humboldt 742,SE15AV,publica,VILLA CRESPO,15,9,101699,104104,-34.592274,-58.44478
203175,Escuela Infantil Mi Jardin,Darwin 416,SE15AV,privada,VILLA CRESPO,15,14,101476,103751,-34.595448,-58.447217
200221,Esc. Primaria Comun Nº 02 DE 09º Australia,Gurruchaga 739/749,SE15AW,publica,VILLA CRESPO,15,9,102267,103750,-34.595464,-58.438587
201044,Jardin de Infantes Comun Nº 03 DE 09º,Aguirre 752,SE15AW,publica,VILLA CRESPO,15,9,102331,103749,-34.595472,-58.437889
201011,Colegio Paideia,Juan Ramirez de Velasco 748 - Acevedo 566,SE15AW,privada,VILLA CRESPO,15,9,102247,103608,-34.596744,-58.438805
203179,Escuela Infantil Keiki,Juan Ramirez de Velasco 779,SE15AW,privada,VILLA CRESPO,15,9,102243,103707,-34.595851,-58.438849
202824,Instituto Privado de Enseñanza Integral Aaron Angel,Gurruchaga 742,SE15AW,privada,VILLA CRESPO,15,9,102245,103767,-34.595262,-58.438833
200234,Instituto Incorporado Colectividad Helenica,Julian Alvarez 1030,SE15AX,privada,VILLA CRESPO,15,2,103117,103679,-34.596101,-58.429321
200235,Instituto Griego Atenagoras,Lerma 242,SE15AX,privada,VILLA CRESPO,15,2,103030,103666,-34.596219,-58.430269
202282,Instituto Juana de Arco,Araoz 1027/1035,SE15AX,privada,VILLA CRESPO,15,2,103050,103735,-34.595597,-58.430052
200689,Esc. Primaria Comun Nº 06 DE 07º Delfin Jijena,Olaya 1565,SE15AY,publica,VILLA CRESPO,15,7,101558,102922,-34.602929,-58.446314
201272,Esc. Primaria Comun Nº 16 DE 07º Andres Ferreyra,Cnel. Apolinario Figueroa 661/651 - Luis Viale 676,SE15AY,publica,VILLA CRESPO,15,7,101324,102538,-34.606391,-58.448865
202201,Jardin de Infantes Integral Nº 06 DE 07º Luis Perlotti,Luis Viale 676 - Cnel. Apolinario Figueroa 661/651,SE15AY,publica,VILLA CRESPO,15,7,101266,102598,-34.60585,-58.449497
200879,Jardin de Infantes Nucleado D DE 07º Los Sueños de Juanito (EPC 21),Rojas 1554,SE15AY,publica,VILLA CRESPO,15,7,101199,102786,-34.604155,-58.450228
200881,Esc. Primaria Comun Nº 21 DE 07º Emilio Raul Olive,Rojas 1554,SE15AY,publica,VILLA CRESPO,15,7,101199,102786,-34.604155,-58.450228
200686,Instituto Regina Virginum Adoratrices,Luis Viale 420,SE15AY,privada,VILLA CRESPO,15,7,101482,102753,-34.604452,-58.447143
200582,Esc. Primaria Comun Nº 13 DE 14º Provincia del Neuquen,Almte. Francisco J. Segui 2580 - Av. Warnes 1816,SE15AZ,publica,PATERNAL,15,14,100206,103599,-34.596827,-58.461054
